Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000163220,S100A9,Gene Expression,0.5693254690238183,0.0,0.0,212806,47.94630007691545,784
ENSG00000143546,S100A8,Gene Expression,0.46332985735813004,0.0,0.0,177414,41.65719741617061,782
ENSG00000161634,DCD,Gene Expression,0.4465757275823967,0.0,0.0,155,0.22941348770288564,76
ENSG00000107796,ACTA2,Gene Expression,0.42550922899169485,0.0,0.0,499,0.5391310934779966,256
ENSG00000101335,MYL9,Gene Expression,0.3917700302833405,0.0,0.0,406,0.42100780459335807,226
ENSG00000186395,KRT10,Gene Expression,0.3707906683004969,0.0,0.0,135578,32.48377904941713,783
ENSG00000211897,IGHG3,Gene Expression,0.3364461765763437,0.0,0.0,45,0.06644620278509003,34
ENSG00000026025,VIM,Gene Expression,0.31781418021429275,0.0,0.0,1748,0.963000845607717,492
ENSG00000189058,APOD,Gene Expression,0.2856915817572898,0.0,0.0,231,0.2116070598737671,153
ENSG00000167768,KRT1,Gene Expression,0.26964567646800214,0.0,0.0,89023,20.25229015909264,782
ENSG00000149591,TAGLN,Gene Expression,0.2687588930301676,0.0,0.0,179,0.18518492773776077,132
ENSG00000186081,KRT5,Gene Expression,0.2642282416060032,0.0,0.0,39986,10.589637595962726,777
ENSG00000108821,COL1A1,Gene Expression,0.23763754716220833,0.0,0.0,1766,1.1048458274937165,516
ENSG00000241794,SPRR2A,Gene Expression,0.23571893355386436,0.0,0.0,21841,5.272516137843642,741
ENSG00000186832,KRT16,Gene Expression,0.2293453158176888,0.0,0.0,39049,8.58940793733101,766
ENSG00000198467,TPM2,Gene Expression,0.22304076279210802,0.0,0.0,165,0.14246949611763576,122
ENSG00000164692,COL1A2,Gene Expression,0.22082094407630182,0.0,0.0,2295,1.3261740714185395,544
ENSG00000163216,SPRR2D,Gene Expression,0.21863469940115549,0.0,0.0,14676,3.5884683963665203,700
ENSG00000092931,MFSD11,Gene Expression,0.2098809691493739,0.0,0.0,1121,0.296669545865264,299
ENSG00000076706,MCAM,Gene Expression,0.20450433297240905,0.0,0.0,146,0.13231772053320953,114
ENSG00000172867,KRT2,Gene Expression,0.20281872906951162,0.0,0.0,19346,5.289098698228609,746
ENSG00000188508,KRTDAP,Gene Expression,0.1982768401902317,0.0,0.0,32713,7.316594995010881,766
ENSG00000143556,S100A7,Gene Expression,0.1949389159170354,0.0,0.0,30370,7.173673531063246,761
ENSG00000115414,FN1,Gene Expression,0.19328873522298068,0.0,0.0,183,0.16176225262165705,138
ENSG00000148671,ADIRF,Gene Expression,0.19308233156813065,0.0,0.0,467,0.3083361778524242,263
ENSG00000175899,A2M,Gene Expression,0.18870397657016322,0.0,0.0,179,0.1655652134184506,123
ENSG00000186847,KRT14,Gene Expression,0.1886447486172642,0.0,0.0,31831,8.528145049885016,766
ENSG00000124935,SCGB1D2,Gene Expression,0.1817496308997544,0.0,0.0,14,0.02229907991550468,12
ENSG00000124102,PI3,Gene Expression,0.17869583276716922,0.0,0.0,10773,2.1107656526753114,628
ENSG00000100234,TIMP3,Gene Expression,0.1776920571388286,0.0,0.0,169,0.16754722434473704,127
ENSG00000168542,COL3A1,Gene Expression,0.17737711511579793,0.0,0.0,1815,1.1425900942638323,514
ENSG00000159516,SPRR2G,Gene Expression,0.1725855940163667,0.0,0.0,7944,2.2939383133086335,638
ENSG00000111404,RERGL,Gene Expression,0.16899781638291134,0.0,0.0,41,0.051628787573994084,30
ENSG00000135424,ITGA7,Gene Expression,0.16598364028373316,0.0,0.0,62,0.05427072043848977,51
ENSG00000011465,DCN,Gene Expression,0.15942195726174604,0.0,0.0,1069,0.7227929192352388,424
ENSG00000140416,TPM1,Gene Expression,0.1581906492338068,0.0,0.0,235,0.14213051739474267,161
ENSG00000159403,C1R,Gene Expression,0.1574090027468043,0.0,0.0,1430,0.5067168669294112,380
ENSG00000189334,S100A14,Gene Expression,0.15600432207031692,0.0,0.0,9254,2.148453727805151,613
ENSG00000105427,CNFN,Gene Expression,0.1548820559355601,0.0,0.0,7675,2.003551868748832,616
ENSG00000172724,CCL19,Gene Expression,0.1546601496201749,0.0,0.0,265,0.09275795926317457,126
ENSG00000147650,LRP12,Gene Expression,0.15410102918948446,0.0,0.0,24,0.0038190962967440383,21
ENSG00000198523,PLN,Gene Expression,0.14806584467033077,0.0,0.0,29,0.042296122582093434,23
ENSG00000120885,CLU,Gene Expression,0.14566542919141728,0.0,0.0,499,0.3358763208253278,272
ENSG00000197766,CFD,Gene Expression,0.14523703053627335,0.0,0.0,622,0.4234618424431414,324
ENSG00000094755,GABRP,Gene Expression,0.14511100103155894,0.0,0.0,27,0.04861887894589245,26
ENSG00000196754,S100A2,Gene Expression,0.1441824773917035,0.0,0.0,8819,2.0873887704707235,611
ENSG00000163453,IGFBP7,Gene Expression,0.14368736330921236,0.0,0.0,633,0.3628729835955257,295
ENSG00000189001,SBSN,Gene Expression,0.14118810600031706,0.0,0.0,11334,2.782970867296488,665
ENSG00000165474,GJB2,Gene Expression,0.1400287282405916,0.0,0.0,9000,1.8753363903360627,600
ENSG00000197948,FCHSD1,Gene Expression,0.1393879366007507,0.0,0.0,1219,0.2814708309459718,283
ENSG00000102317,RBM3,Gene Expression,0.1378655082910478,0.0,0.0,5049,1.2450250331724668,529
ENSG00000108518,PFN1,Gene Expression,0.1374913217667654,0.0,0.0,5889,1.6325718877776623,576
ENSG00000115461,IGFBP5,Gene Expression,0.13569645894119306,0.0,0.0,441,0.29821815396361423,262
ENSG00000163202,LCE3D,Gene Expression,0.1328920079692551,0.0,0.0,4543,1.1370900008057288,496
